ProductName,MRP,SKU,Subcategory,Unit,Stock,MinStock,Description
CORN FLOUR 200G,21,CORFLO200-2844,FLOUR,piece,100,10,CORN FLOUR 200G
HAREENA ROASTED RAVA 500G,48,HARROARAV-2845,FLOUR,piece,100,10,HAREENA ROASTED RAVA 500G
HAREENA GROUNDNUT OIL 500ML,136,HARGROOIL-2846,OILS,ml,100,10,HAREENA GROUNDNUT OIL 500ML
HAREENA GIN OIL 1LTR,400,HARGINOIL-2847,OILS,liter,100,10,HAREENA GIN OIL 1LTR
GILLETTE VENUS SIMPL 5N,396,GILVENSIM-2848,GENERAL,piece,100,10,GILLETTE VENUS SIMPL 5N
GILLETTE VENUS SENS CART 2,375,GILVENSEN-2849,GENERAL,piece,100,10,GILLETTE VENUS SENS CART 2
GILLETTE VENUS SENS RAZOR,325,GILVENSEN-2850,GENERAL,piece,100,10,GILLETTE VENUS SENS RAZOR
GILLETTE VENUS SL,175,GILVENSL-2851,GENERAL,piece,100,10,GILLETTE VENUS SL
GILLETTE VENUS BREEZ RAZOR,375,GILVENBRE-2852,GENERAL,piece,100,10,GILLETTE VENUS BREEZ RAZOR
GILLETTE VENUS BREEZ CART 2,475,GILVENBRE-2853,GENERAL,piece,100,10,GILLETTE VENUS BREEZ CART 2
GILLETTE FUSION POWER 2,699,GILFUSPOW-2854,GENERAL,piece,100,10,GILLETTE FUSION POWER 2
HAREENA GN OIL IL,268,HARGNOIL-2855,OILS,piece,100,10,HAREENA GN OIL IL
GILLETTE FUSION POWER 4,1299,GILFUSPOW-2856,GENERAL,piece,100,10,GILLETTE FUSION POWER 4
GILLETTE FUSION PROGLIDE RAZ,575,GILFUSPRO-2857,GENERAL,piece,100,10,GILLETTE FUSION PROGLIDE RAZ
KUTHIRAIVALI 1KG,140,KUT1KG-2858,GENERAL,bag,100,10,KUTHIRAIVALI 1KG
HAREENA RICE FLOUR 500G,49,HARRICFLO-2859,RICE,piece,100,10,HAREENA RICE FLOUR 500G
GILLETTE MACH3 CHARCOL RAZ,349,GILMACCHA-2860,GENERAL,piece,100,10,GILLETTE MACH3 CHARCOL RAZ
FRIED GRAM 500G,60,FRIGRA500-2861,DHALL,packet,100,10,FRIED GRAM 500G
GILLETTE MACH3 2,325,GILMAC2-2862,GENERAL,piece,100,10,GILLETTE MACH3 2
ILUPPAI OIL 100,32,ILUOIL100-2863,OILS,piece,100,10,ILUPPAI OIL 100
CURRY MASALA 10,10,CURMAS10-2864,SPICES,piece,100,10,CURRY MASALA 10
GILLETTE MACH3 TURBO RAZ,399,GILMACTUR-2865,GENERAL,piece,100,10,GILLETTE MACH3 TURBO RAZ
SAFFRON 1G,330,SAF1G-2866,GENERAL,piece,100,10,SAFFRON 1G
GILLETTE FUSION PROGLIDE 2,699,GILFUSPRO-2867,GENERAL,piece,100,10,GILLETTE FUSION PROGLIDE 2
MUVIN SNACKS,50,MUVSNA-2868,GENERAL,piece,100,10,MUVIN SNACKS
GILLETTE MACH3 CHARCOL 4,725,GILMACCHA-2869,GENERAL,piece,100,10,GILLETTE MACH3 CHARCOL 4
GILLETTE FUSION RAZ,425,GILFUSRAZ-2870,GENERAL,piece,100,10,GILLETTE FUSION RAZ
BANJARAS HENNA 65,70,BANHEN65-2871,GENERAL,piece,100,10,BANJARAS HENNA 65
VIP SHAMPOO DYE,51,VIPSHADYE-2872,PERSONAL_CARE,piece,100,10,VIP SHAMPOO DYE
ROSE WATTER 300ML,25,ROSWAT300-2873,GENERAL,ml,100,10,ROSE WATTER 300ML
GILLETTE MACH3 TURBO 2,425,GILMACTUR-2874,GENERAL,piece,100,10,GILLETTE MACH3 TURBO 2
ROSE WATTER 500ML,35,ROSWAT500-2875,GENERAL,ml,100,10,ROSE WATTER 500ML
GILLETTE 7O CLOCK PII,240,GIL7OCLO-2876,GENERAL,piece,100,10,GILLETTE 7O CLOCK PII
PONGAL RICE 500G,25,PONRIC500-2877,RICE,piece,100,10,PONGAL RICE 500G
BRIT MARIE 5,5,BRIMAR5-2878,GENERAL,piece,100,10,BRIT MARIE 5
BRIT 50 50 RS 5,5,BRI5050-2879,GENERAL,piece,100,10,BRIT 50 50 RS 5
GILLETTE GUARD 7+1,126,GILGUA71-2880,GENERAL,piece,100,10,GILLETTE GUARD 7+1
VERAL MANJAL 50G,20,VERMAN50G-2881,GENERAL,piece,100,10,VERAL MANJAL 50G
COL STRONG TEETH 200G,149,COLSTRTEE-2882,GENERAL,piece,100,10,COL STRONG TEETH 200G
COL STRONG TEETH 500G,305,COLSTRTEE-2883,GENERAL,piece,100,10,COL STRONG TEETH 500G
GODREJ GENTEEL 2L,320,GODGEN2L-2884,GENERAL,piece,100,10,GODREJ GENTEEL 2L
SCOTCH BRITE SCRUB BRUSH,170,SCOBRISCR-2885,GENERAL,piece,100,10,SCOTCH BRITE SCRUB BRUSH
SCOTCH BRITE SPONGE WIPES,230,SCOBRISPO-2886,BABY_CARE,piece,100,10,SCOTCH BRITE SPONGE WIPES
SCOTCH BRITE NON SCRATCH,50,SCOBRINON-2887,GENERAL,piece,100,10,SCOTCH BRITE NON SCRATCH
SCOTCH BRITE BR SCRUB BRUSH,160,SCOBRIBR-2888,GENERAL,piece,100,10,SCOTCH BRITE BR SCRUB BRUSH
GODREJ FAB 3.2L,325,GODFAB32L-2889,GENERAL,piece,100,10,GODREJ FAB 3.2L
SCOTCH BRITE SPONGE WIPES 3M,80,SCOBRISPO-2890,BABY_CARE,piece,100,10,SCOTCH BRITE SPONGE WIPES 3M
GODREJ GENTEEL 1L,150,GODGEN1L-2891,GENERAL,piece,100,10,GODREJ GENTEEL 1L
SCOTCH BRITE SCRUB SPONGE 20,20,SCOBRISCR-2892,GENERAL,piece,100,10,SCOTCH BRITE SCRUB SPONGE 20
SCOTCH BRITE SIL SPARK,20,SCOBRISIL-2893,GENERAL,piece,100,10,SCOTCH BRITE SIL SPARK
SCOTCH BRITE SIL SPARK 10,10,SCOBRISIL-2894,GENERAL,piece,100,10,SCOTCH BRITE SIL SPARK 10
AT WHITE PHENYLE 750ML,38,ATWHIPHE-2895,GENERAL,ml,100,10,AT WHITE PHENYLE 750ML
SCOTCH BRITE STROG,40,SCOBRISTR-2896,GENERAL,piece,100,10,SCOTCH BRITE STROG
SCOTCH BRITE SIL SPARK 55,55,SCOBRISIL-2897,GENERAL,piece,100,10,SCOTCH BRITE SIL SPARK 55
VINIGER 750ML,38,VIN750-2898,GENERAL,ml,100,10,VINIGER 750ML
AT OMAM WATER 200ML,18,ATOMAWAT-2899,GENERAL,ml,100,10,AT OMAM WATER 200ML
AT TOILET CLEANER 500ML,48,ATTOICLE-2900,OILS,ml,100,10,AT TOILET CLEANER 500ML
HIM SPARKLING 150*150,189,HIMSPA150-2901,PERSONAL_CARE,piece,100,10,HIM SPARKLING 150*150
HIM  SPARKLE WHITE 80G,65,HIMSPAWHI-2902,PERSONAL_CARE,piece,100,10,HIM  SPARKLE WHITE 80G
HIM SPARKLING 150G,120,HIMSPA150-2903,PERSONAL_CARE,piece,100,10,HIM SPARKLING 150G
HIM AYUVEDIC GC 80G,79,HIMAYUGC-2904,PERSONAL_CARE,piece,100,10,HIM AYUVEDIC GC 80G
HIM AYURVEDIC 150G,135,HIMAYU150-2905,PERSONAL_CARE,piece,100,10,HIM AYURVEDIC 150G
COL VISIBLE WHITE 50G,99,COLVISWHI-2906,GENERAL,piece,100,10,COL VISIBLE WHITE 50G
SAKTHI RASAM POW 100G,84,SAKRASPOW-2907,GENERAL,piece,100,10,SAKTHI RASAM POW 100G
AC CHILLI POW 200G,84,ACCHIPOW-2908,SPICES,piece,100,10,AC CHILLI POW 200G
AC KULAMBU CHILLI POW 50G,20,ACKULCHI-2909,SPICES,piece,100,10,AC KULAMBU CHILLI POW 50G
SCOTCH BRITE SUP STRONG,40,SCOBRISUP-2910,GENERAL,piece,100,10,SCOTCH BRITE SUP STRONG
SCOTCH BRITE POW SCRUB,55,SCOBRIPOW-2911,GENERAL,piece,100,10,SCOTCH BRITE POW SCRUB
SCOTCH BRITE S STEEL 30,30,SCOBRIS-2912,GENERAL,piece,100,10,SCOTCH BRITE S STEEL 30
SCOTCH BRITE SCUBE SPONGE 35,35,SCOBRISCU-2913,GENERAL,piece,100,10,SCOTCH BRITE SCUBE SPONGE 35
DABUR HONEY 225G 0FF,249,DABHON225-2914,GENERAL,piece,100,10,DABUR HONEY 225G 0FF
one to three NOODLES 200G 1+1,75,ONETOTHR-2915,GENERAL,piece,100,10,one to three NOODLES 200G 1+1
MAGGI 560G,120,MAG560-2916,GENERAL,piece,100,10,MAGGI 560G
MAGGI 280GM 60,60,MAG28060-2917,GENERAL,packet,100,10,MAGGI 280GM 60
COL SALT 300G,240,COLSAL300-2918,GENERAL,liter,100,10,COL SALT 300G
COL MAX FRESH RED 150G,150,COLMAXFRE-2919,GENERAL,piece,100,10,COL MAX FRESH RED 150G
COL MAX FRESH BLUE 150G,172,COLMAXFRE-2920,GENERAL,piece,100,10,COL MAX FRESH BLUE 150G
COL VEDSAKTHI 200G,185,COLVED200-2921,GENERAL,piece,100,10,COL VEDSAKTHI 200G
COL CIBACA 65G,30,COLCIB65G-2922,GENERAL,piece,100,10,COL CIBACA 65G
COL NEEMSALT 100G,92,COLNEE100-2923,GENERAL,liter,100,10,COL NEEMSALT 100G
COL VEDSAKTHI 100G,95,COLVED100-2924,GENERAL,piece,100,10,COL VEDSAKTHI 100G
COL LEMON SALT 200G,174,COLLEMSAL-2925,GENERAL,liter,100,10,COL LEMON SALT 200G
COL LEMON FRESH GEL 120G,220,COLLEMFRE-2926,GENERAL,piece,100,10,COL LEMON FRESH GEL 120G
COL KIDS PASTE 2 TO 5,105,COLKIDPAS-2927,GENERAL,piece,100,10,COL KIDS PASTE 2 TO 5
PAT TWISTY NOODLES 4S RS40,40,PATTWINOO-2928,GENERAL,piece,100,10,PAT TWISTY NOODLES 4S RS40
TOP RAMEN MASALA 360GM,82,TOPRAMMAS-2929,SPICES,packet,100,10,TOP RAMEN MASALA 360GM
MAGGI VEG MASALA 248 G,60,MAGVEGMAS-2930,SPICES,piece,100,10,MAGGI VEG MASALA 248 G
PAT ATTA NOODLES 240 GM,48,PATATTNOO-2931,FLOUR,packet,100,10,PAT ATTA NOODLES 240 GM
NISSIN KOR VEG NOODLES,55,NISKORVEG-2932,GENERAL,piece,100,10,NISSIN KOR VEG NOODLES
NISSIN KOR CHEESE NOODLES,55,NISKORCHE-2933,GENERAL,piece,100,10,NISSIN KOR CHEESE NOODLES
TOP RAMEN MASALA 240G,57,TOPRAMMAS-2934,SPICES,piece,100,10,TOP RAMEN MASALA 240G
NISSIN KOR CHICHEN NOODLES,55,NISKORCHI-2935,GENERAL,piece,100,10,NISSIN KOR CHICHEN NOODLES
PAT ATTA NOODLES 80,10,PATATTNOO-2936,FLOUR,piece,100,10,PAT ATTA NOODLES 80
CHINGS MANCHURIAN RS15,15,CHIMANRS1-2937,GENERAL,piece,100,10,CHINGS MANCHURIAN RS15
CHINGS HOT GARLI NOODLES 60,60,CHIHOTGAR-2938,GENERAL,piece,100,10,CHINGS HOT GARLI NOODLES 60
MAGGI SPL MASALA 100,100,MAGSPLMAS-2939,SPICES,piece,100,10,MAGGI SPL MASALA 100
KNOOR MAST MASALA 80,80,KNOMASMAS-2940,SPICES,piece,100,10,KNOOR MAST MASALA 80
CHINGS SCHEZWAN NOODLES,60,CHISCHNOO-2941,GENERAL,piece,100,10,CHINGS SCHEZWAN NOODLES
RUBY RICE 1KG,65,RUBRIC1KG-2942,RICE,bag,100,10,RUBY RICE 1KG
RICE RICHUR EXP 1KG,75,RICRICEXP-2943,RICE,bag,100,10,RICE RICHUR EXP 1KG
BROKEN RICE 1KG,40,BRORIC1KG-2944,RICE,bag,100,10,BROKEN RICE 1KG
RAW RICE BROKEN 1KG,42,RAWRICBRO-2945,RICE,bag,100,10,RAW RICE BROKEN 1KG
RED RICE 1KG,60,REDRIC1KG-2946,RICE,bag,100,10,RED RICE 1KG
KAVUNI RICE 1KG,200,KAVRIC1KG-2947,RICE,bag,100,10,KAVUNI RICE 1KG
MAPPILAI SAMBA 1KG,100,MAPSAM1KG-2948,GENERAL,bag,100,10,MAPPILAI SAMBA 1KG
KAVUNI RICE 500G,100,KAVRIC500-2949,RICE,piece,100,10,KAVUNI RICE 500G
KAVUNI RICE 250G,50,KAVRIC250-2950,RICE,piece,100,10,KAVUNI RICE 250G
MAPPILAI SAMBA 500G,50,MAPSAM500-2951,GENERAL,piece,100,10,MAPPILAI SAMBA 500G
MAPPILAI SAMBA 250G,25,MAPSAM250-2952,GENERAL,piece,100,10,MAPPILAI SAMBA 250G
VARAGU 1KG,120,VAR1KG-2953,GENERAL,bag,100,10,VARAGU 1KG
VARAGU 500G,60,VAR500-2954,GENERAL,piece,100,10,VARAGU 500G
VARAGU 250G,30,VAR250-2955,GENERAL,piece,100,10,VARAGU 250G
SAMAI IKG,140,SAMIKG-2956,GENERAL,bag,100,10,SAMAI IKG
SAMAI 500G,70,SAM500-2957,GENERAL,piece,100,10,SAMAI 500G
SAMAI 250G,35,SAM250-2958,GENERAL,piece,100,10,SAMAI 250G
THENAI 1KG,120,THE1KG-2959,GENERAL,bag,100,10,THENAI 1KG
THENAI 500G,60,THE500-2960,GENERAL,piece,100,10,THENAI 500G
THENAI 250G,30,THE250-2961,GENERAL,piece,100,10,THENAI 250G
RED RICE 500G,32,REDRIC500-2962,RICE,piece,100,10,RED RICE 500G
RED RICE 250G,20,REDRIC250-2963,RICE,piece,100,10,RED RICE 250G
WHITE HORSE RICE 1KG,55,WHIHORRIC-2964,RICE,bag,100,10,WHITE HORSE RICE 1KG
RICE PULLIMAN 1KG,55,RICPUL1KG-2965,RICE,bag,100,10,RICE PULLIMAN 1KG
KUTHIRAIVALI 500G,70,KUT500-2966,GENERAL,piece,100,10,KUTHIRAIVALI 500G
KUTHIRAIVALI 250G,35,KUT250-2967,GENERAL,piece,100,10,KUTHIRAIVALI 250G
FLAKE SEED 250G,35,FLASEE250-2968,GENERAL,piece,100,10,FLAKE SEED 250G
FLAKE SEED 500G,70,FLASEE500-2969,GENERAL,piece,100,10,FLAKE SEED 500G
SUNFLOWER SEED 500G,70,SUNSEE500-2970,GENERAL,piece,100,10,SUNFLOWER SEED 500G
SUNFLOWER SEED 250G,35,SUNSEE250-2971,GENERAL,piece,100,10,SUNFLOWER SEED 250G
IDLY RICE 1KG,45,IDLRIC1KG-2972,RICE,bag,100,10,IDLY RICE 1KG
FOGG MASTER,250,FOGMAS-2973,GENERAL,piece,100,10,FOGG MASTER
FOGG OSSUM,250,FOGOSS-2974,GENERAL,piece,100,10,FOGG OSSUM
GUNDU MANJAL 1KG,300,GUNMAN1KG-2975,GENERAL,bag,100,10,GUNDU MANJAL 1KG
GUNDU MANJAL 100G,20,GUNMAN100-2976,GENERAL,piece,100,10,GUNDU MANJAL 100G
GUNDU MANJAL 50G,20,GUNMAN50G-2977,GENERAL,piece,100,10,GUNDU MANJAL 50G
SUGAR CANDY (DIAMOND) 1KG,70,SUGCANDIA-2978,SUGAR,bag,100,10,SUGAR CANDY (DIAMOND) 1KG
SABASH KULAMBU CHILLI POW 500G,140,SABKULCHI-2979,SPICES,piece,100,10,SABASH KULAMBU CHILLI POW 500G
AC EGG CURRY MASASALA 50G,30,ACEGGCUR-2980,GENERAL,piece,100,10,AC EGG CURRY MASASALA 50G
MTR HING POWDER 25G,47,MTRHINPOW-2981,GENERAL,piece,100,10,MTR HING POWDER 25G
MTR HING POWDER 50G,90,MTRHINPOW-2982,GENERAL,piece,100,10,MTR HING POWDER 50G
BABINO VERMICELLI 90G,10,BABVER90G-2983,GENERAL,piece,100,10,BABINO VERMICELLI 90G
UNITY 1KG,125,UNI1KG-2984,GENERAL,bag,100,10,UNITY 1KG
UNITY 500G,80,UNI500-2985,GENERAL,piece,100,10,UNITY 500G
SEERAGA SAMBA 1KG,200,SEESAM1KG-2986,GENERAL,bag,100,10,SEERAGA SAMBA 1KG
SEERAGA SAMBA 500G,100,SEESAM500-2987,GENERAL,piece,100,10,SEERAGA SAMBA 500G
IDHAYAM SEERAGA SAMBA 1KG,211,IDHSEESAM-2988,GENERAL,bag,100,10,IDHAYAM SEERAGA SAMBA 1KG
KOHINOOR CLSS GOLD 1KG,235,KOHCLSGOL-2989,GENERAL,bag,100,10,KOHINOOR CLSS GOLD 1KG
FORTUNE BASMATI RICE 1KG,210,FORBASRIC-2990,RICE,bag,100,10,FORTUNE BASMATI RICE 1KG
KOHINOOR SUPER 1KG,220,KOHSUP1KG-2991,GENERAL,bag,100,10,KOHINOOR SUPER 1KG
VIBOOTHI 50G,20,VIB50G-2992,GENERAL,piece,100,10,VIBOOTHI 50G
PONGAL RICE 250G,20,PONRIC250-2993,RICE,piece,100,10,PONGAL RICE 250G
TULASI  RICE 1KG,100,TULRIC1KG-2994,RICE,bag,100,10,TULASI  RICE 1KG
TULASI RICE 500G,50,TULRIC500-2995,RICE,piece,100,10,TULASI RICE 500G
OHMS JAM 4KG,420,OHMJAM4KG-2996,GENERAL,bag,100,10,OHMS JAM 4KG
ANIL VERMICELLI FOXTAIL 180G,34,ANIVERFOX-2997,GENERAL,piece,100,10,ANIL VERMICELLI FOXTAIL 180G
ANIL VERMICELLI KODO 180G,34,ANIVERKOD-2998,GENERAL,piece,100,10,ANIL VERMICELLI KODO 180G
ANIL VERMICELLI TAMARIND 200G,33,ANIVERTAM-2999,HOUSEHOLD,piece,100,10,ANIL VERMICELLI TAMARIND 200G
ANIL VERMICELLI SORGHUM 180G,32,ANIVERSOR-3000,GENERAL,piece,100,10,ANIL VERMICELLI SORGHUM 180G
ANIL VERMICELLI WHEAT 180G,32,ANIVERWHE-3001,GENERAL,piece,100,10,ANIL VERMICELLI WHEAT 180G
ANIL VERMICELLI PEARL 180G,32,ANIVERPEA-3002,GENERAL,piece,100,10,ANIL VERMICELLI PEARL 180G
ANIL RICE VERMICELLI 500G,75,ANIRICVER-3003,RICE,piece,100,10,ANIL RICE VERMICELLI 500G
ANIL VERMICELLI LEMON 200G,33,ANIVERLEM-3004,GENERAL,piece,100,10,ANIL VERMICELLI LEMON 200G
LIA RAINBOW  55RS,55,LIARAI55R-3005,GENERAL,piece,100,10,LIA RAINBOW  55RS
ACHU VELLAM 500G,50,ACHVEL500-3006,GENERAL,piece,100,10,ACHU VELLAM 500G
ACHU VELLAM 250G,30,ACHVEL250-3007,GENERAL,piece,100,10,ACHU VELLAM 250G
LOT CHOCOPIE CHOCO 15RS,15,LOTCHOCHO-3008,GENERAL,piece,100,10,LOT CHOCOPIE CHOCO 15RS
AVT GREEN TEA LEMON&GINGER 20G,65,AVTGRETEA-3009,GENERAL,piece,100,10,AVT GREEN TEA LEMON&GINGER 20G
LOT CHOCOPIE 6N,99,LOTCHO6N-3010,GENERAL,piece,100,10,LOT CHOCOPIE 6N
GRB GULAB JAMUN 175G,145,GRBGULJAM-3011,GENERAL,piece,100,10,GRB GULAB JAMUN 175G
LOT PEPERO 19.5G,30,LOTPEP195-3012,GENERAL,piece,100,10,LOT PEPERO 19.5G
LOT PEPERO 14G,20,LOTPEP14G-3013,GENERAL,piece,100,10,LOT PEPERO 14G
PONDS TALC DFLOWER 400G,415,PONTALDFL-3014,GENERAL,piece,100,10,PONDS TALC DFLOWER 400G
PONDS TALC SANDAL 300G,415,PONTALSAN-3015,GENERAL,piece,100,10,PONDS TALC SANDAL 300G
GOKUL TALC HORA,55,GOKTALHOR-3016,GENERAL,piece,100,10,GOKUL TALC HORA
GOKUL TALC SECRRT,55,GOKTALSEC-3017,GENERAL,piece,100,10,GOKUL TALC SECRRT
GOKUL TALC ROYAL,55,GOKTALROY-3018,GENERAL,piece,100,10,GOKUL TALC ROYAL
PONDS TALC ALOEVERA 200G,149,PONTALALO-3019,GENERAL,piece,100,10,PONDS TALC ALOEVERA 200G
GOKUL TALC LAVENDER,88,GOKTALLAV-3020,GENERAL,piece,100,10,GOKUL TALC LAVENDER
GOKUL TALC HORA 100G,88,GOKTALHOR-3021,GENERAL,piece,100,10,GOKUL TALC HORA 100G
GOKUL TALC LAVENDER 50G,49,GOKTALLAV-3022,GENERAL,piece,100,10,GOKUL TALC LAVENDER 50G
PONDS TALC STARLIGHT 50G,77,PONTALSTA-3023,GENERAL,piece,100,10,PONDS TALC STARLIGHT 50G
PONDS TALC STARLIGHT 100G,150,PONTALSTA-3024,GENERAL,piece,100,10,PONDS TALC STARLIGHT 100G
UDHAI RAW RICE 1KG,96,UDHRAWRIC-3025,RICE,bag,100,10,UDHAI RAW RICE 1KG
UDHAI IDLY RICE 1KG,73,UDHIDLRIC-3026,RICE,bag,100,10,UDHAI IDLY RICE 1KG
UDHAI BASMATI RICE 1KG,159,UDHBASRIC-3027,RICE,bag,100,10,UDHAI BASMATI RICE 1KG
UDHAI IDLY RICE 5KG,350,UDHIDLRIC-3028,RICE,bag,100,10,UDHAI IDLY RICE 5KG
SS SPOON,10,SSSPO-3029,GENERAL,piece,100,10,SS SPOON
PIGEON GAS LIGHTER,120,PIGGASLIG-3030,GENERAL,piece,100,10,PIGEON GAS LIGHTER
KAJEERA 100G,45,KAJ100-3031,GENERAL,piece,100,10,KAJEERA 100G
PALM CANDY 100,35,PALCAN100-3032,GENERAL,piece,100,10,PALM CANDY 100
PALM CANDY 250G,75,PALCAN250-3033,GENERAL,piece,100,10,PALM CANDY 250G
PALM CANDY 1KG,300,PALCAN1KG-3034,GENERAL,bag,100,10,PALM CANDY 1KG
PALM CANDY CRYSTAL 100G,60,PALCANCRY-3035,GENERAL,piece,100,10,PALM CANDY CRYSTAL 100G
PALM CANDY CRYSTAL 250G,150,PALCANCRY-3036,GENERAL,piece,100,10,PALM CANDY CRYSTAL 250G
PALM CANDY CRYSTAL 1KG,600,PALCANCRY-3037,GENERAL,bag,100,10,PALM CANDY CRYSTAL 1KG
NA BALLS 100G,25,NABAL100-3038,GENERAL,piece,100,10,NA BALLS 100G
NA BALLS COLOR 100G,25,NABALCOL-3039,GENERAL,piece,100,10,NA BALLS COLOR 100G
OHMS SOYS SAUCE 1LIT,53,OHMSOYSAU-3040,CONDIMENTS,piece,100,10,OHMS SOYS SAUCE 1LIT
OHMS CHILLI SAUCE 1LIT,53,OHMCHISAU-3041,SPICES,piece,100,10,OHMS CHILLI SAUCE 1LIT
KPN CLR BATHING BAR,40,KPNCLRBAT-3042,PERSONAL_CARE,piece,100,10,KPN CLR BATHING BAR
INDULEKHA SVETAKUTAJA 100ML,387,INDSVE100-3043,GENERAL,ml,100,10,INDULEKHA SVETAKUTAJA 100ML
INDULEKHA SVETAKUTAJA 50ML,207,INDSVE50M-3044,GENERAL,ml,100,10,INDULEKHA SVETAKUTAJA 50ML
KPN VETVER 75G SOAP,28,KPNVET75G-3045,PERSONAL_CARE,piece,100,10,KPN VETVER 75G SOAP
KPN TURMERIC 75G SOAP,28,KPNTUR75G-3046,SPICES,piece,100,10,KPN TURMERIC 75G SOAP
ZEE SOAP 3+1,150,ZEESOA31-3047,PERSONAL_CARE,piece,100,10,ZEE SOAP 3+1
ZEE SOAP 75G,50,ZEESOA75G-3048,PERSONAL_CARE,piece,100,10,ZEE SOAP 75G
KPN TURMERIC SOAP 3+1,114,KPNTURSOA-3049,SPICES,piece,100,10,KPN TURMERIC SOAP 3+1
KPN NEEM&TULASI 3+1,114,KPNNEE31-3050,GENERAL,piece,100,10,KPN NEEM&TULASI 3+1
FOGG PINE,250,FOGPIN-3051,GENERAL,piece,100,10,FOGG PINE
FOGG AMAZE,225,FOGAMA-3052,GENERAL,piece,100,10,FOGG AMAZE
OSSUM DESIRE,250,OSSDES-3053,GENERAL,piece,100,10,OSSUM DESIRE
FOGG AGAR,250,FOGAGA-3054,GENERAL,piece,100,10,FOGG AGAR
FOGG NAPOLEON,225,FOGNAP-3055,GENERAL,piece,100,10,FOGG NAPOLEON
GOKUL ROSE&JOJOBA 75G,42,GOKROS75G-3056,GENERAL,piece,100,10,GOKUL ROSE&JOJOBA 75G
GODREJ NO1 JASMINE 4N,40,GODNO1JAS-3057,GENERAL,piece,100,10,GODREJ NO1 JASMINE 4N
GODREJ NO1 KESAR MILK 4N,40,GODNO1KES-3058,DAIRY,piece,100,10,GODREJ NO1 KESAR MILK 4N
GODREJ NO1 SANDAL 4S,40,GODNO1SAN-3059,GENERAL,piece,100,10,GODREJ NO1 SANDAL 4S
GODREJ NO1 LIME ALOEVERA 4N,40,GODNO1LIM-3060,GENERAL,piece,100,10,GODREJ NO1 LIME ALOEVERA 4N
APIS HONEY 1KG,499,APIHON1KG-3061,GENERAL,bag,100,10,APIS HONEY 1KG
MUGI BOI DISHWASH 500ML,125,MUGBOIDIS-3062,GENERAL,ml,100,10,MUGI BOI DISHWASH 500ML
MUGI ULTRA COMBO 500ML,220,MUGULTCOM-3063,GENERAL,liter,100,10,MUGI ULTRA COMBO 500ML
MUGI ULTRA COMBA 1L,430,MUGULTCOM-3064,GENERAL,liter,100,10,MUGI ULTRA COMBA 1L
MUGI ULTRA COMBO POU 1L,199,MUGULTCOM-3065,GENERAL,liter,100,10,MUGI ULTRA COMBO POU 1L
MUGI FRESH 10N 3RS,30,MUGFRE10N-3066,GENERAL,piece,100,10,MUGI FRESH 10N 3RS
MUGI FRESH BLUE 10N 3RS,3,MUGFREBLU-3067,GENERAL,piece,100,10,MUGI FRESH BLUE 10N 3RS
MUGI FRESH PINK 10N 3RS,3,MUGFREPIN-3068,GENERAL,piece,100,10,MUGI FRESH PINK 10N 3RS
MUGI ULTRA 2L,398,MUGULT2L-3069,GENERAL,liter,100,10,MUGI ULTRA 2L
MUGI ACTIVE 1.8L,209,MUGACT18L-3070,GENERAL,piece,100,10,MUGI ACTIVE 1.8L
MUGI ACTIVE 1L,95,MUGACT1L-3071,GENERAL,piece,100,10,MUGI ACTIVE 1L
MUGI ACTIVE 500ML,49,MUGACT500-3072,GENERAL,ml,100,10,MUGI ACTIVE 500ML
MUGI MILA TL 2L,349,MUGMILTL-3073,GENERAL,piece,100,10,MUGI MILA TL 2L
MUGI MILA FL 2L,379,MUGMILFL-3074,GENERAL,piece,100,10,MUGI MILA FL 2L
MUGI ELREY 5L,450,MUGELR5L-3075,GENERAL,piece,100,10,MUGI ELREY 5L
MUGI ORGNIN 500ML,99,MUGORG500-3076,GENERAL,ml,100,10,MUGI ORGNIN 500ML
MUGI FRESH BLUE COMBO 200ML,140,MUGFREBLU-3077,GENERAL,ml,100,10,MUGI FRESH BLUE COMBO 200ML
MUGI FRESH PINK COMBO 200ML,140,MUGFREPIN-3078,GENERAL,ml,100,10,MUGI FRESH PINK COMBO 200ML
MUGI MILA TL 50ML,10,MUGMILTL-3079,GENERAL,ml,100,10,MUGI MILA TL 50ML
MUGI FRESH BLUE 500ML POUH,99,MUGFREBLU-3080,GENERAL,ml,100,10,MUGI FRESH BLUE 500ML POUH
FOGG ROYAL,225,FOGROY-3081,GENERAL,piece,100,10,FOGG ROYAL
FOGG DELICIOUS,225,FOGDEL-3082,GENERAL,piece,100,10,FOGG DELICIOUS
AM NOODLES JAP VEG,10,AMNOOJAP-3083,GENERAL,piece,100,10,AM NOODLES JAP VEG
AM NOODLES TASTY MASALA,10,AMNOOTAS-3084,SPICES,piece,100,10,AM NOODLES TASTY MASALA
PATANJALI ALOEVERA 150G*3,115,PATALO150-3085,GENERAL,piece,100,10,PATANJALI ALOEVERA 150G*3
PATANJALI NEEM  SOAP 75G,22,PATNEESOA-3086,PERSONAL_CARE,piece,100,10,PATANJALI NEEM  SOAP 75G
PATANJALI ALOEVERA 75G,22,PATALO75G-3087,GENERAL,piece,100,10,PATANJALI ALOEVERA 75G
